2024-04-16 15:11:25,317 INFO    StreamThr :106420 [internal.py:wandb_internal():86] W&B internal server running at pid: 106420, started at: 2024-04-16 15:11:25.316513
2024-04-16 15:11:25,318 DEBUG   HandlerThread:106420 [handler.py:handle_request():146] handle_request: status
2024-04-16 15:11:25,324 INFO    WriterThread:106420 [datastore.py:open_for_write():87] open: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240416_151125-0g50faca/run-0g50faca.wandb
2024-04-16 15:11:25,324 DEBUG   SenderThread:106420 [sender.py:send():382] send: header
2024-04-16 15:11:25,331 DEBUG   SenderThread:106420 [sender.py:send():382] send: run
2024-04-16 15:11:25,923 INFO    SenderThread:106420 [dir_watcher.py:__init__():211] watching files in: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240416_151125-0g50faca/files
2024-04-16 15:11:25,923 INFO    SenderThread:106420 [sender.py:_start_run_threads():1136] run started: 0g50faca with start time 1713273085.316427
2024-04-16 15:11:25,933 DEBUG   HandlerThread:106420 [handler.py:handle_request():146] handle_request: check_version
2024-04-16 15:11:25,933 DEBUG   SenderThread:106420 [sender.py:send_request():409] send_request: check_version
2024-04-16 15:11:26,065 DEBUG   HandlerThread:106420 [handler.py:handle_request():146] handle_request: run_start
2024-04-16 15:11:26,098 DEBUG   HandlerThread:106420 [system_info.py:__init__():27] System info init
2024-04-16 15:11:26,098 DEBUG   HandlerThread:106420 [system_info.py:__init__():42] System info init done
2024-04-16 15:11:26,099 INFO    HandlerThread:106420 [system_monitor.py:start():194] Starting system monitor
2024-04-16 15:11:26,099 INFO    SystemMonitor:106420 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-16 15:11:26,099 INFO    HandlerThread:106420 [system_monitor.py:probe():214] Collecting system info
2024-04-16 15:11:26,099 INFO    SystemMonitor:106420 [interfaces.py:start():190] Started cpu monitoring
2024-04-16 15:11:26,100 INFO    SystemMonitor:106420 [interfaces.py:start():190] Started disk monitoring
2024-04-16 15:11:26,101 INFO    SystemMonitor:106420 [interfaces.py:start():190] Started gpu monitoring
2024-04-16 15:11:26,101 INFO    SystemMonitor:106420 [interfaces.py:start():190] Started memory monitoring
2024-04-16 15:11:26,102 INFO    SystemMonitor:106420 [interfaces.py:start():190] Started network monitoring
2024-04-16 15:11:26,167 DEBUG   HandlerThread:106420 [system_info.py:probe():151] Probing system
2024-04-16 15:11:26,171 DEBUG   HandlerThread:106420 [system_info.py:_probe_git():136] Probing git
2024-04-16 15:11:26,182 DEBUG   HandlerThread:106420 [system_info.py:_probe_git():144] Probing git done
2024-04-16 15:11:26,182 DEBUG   HandlerThread:106420 [system_info.py:probe():199] Probing system done
