2024-03-20 16:00:31,906 INFO    StreamThr :785107 [internal.py:wandb_internal():86] W&B internal server running at pid: 785107, started at: 2024-03-20 16:00:31.905741
2024-03-20 16:00:31,907 DEBUG   HandlerThread:785107 [handler.py:handle_request():146] handle_request: status
2024-03-20 16:00:31,913 INFO    WriterThread:785107 [datastore.py:open_for_write():87] open: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240320_160031-bl23oj3z/run-bl23oj3z.wandb
2024-03-20 16:00:31,914 DEBUG   SenderThread:785107 [sender.py:send():382] send: header
2024-03-20 16:00:31,921 DEBUG   SenderThread:785107 [sender.py:send():382] send: run
2024-03-20 16:00:32,418 INFO    SenderThread:785107 [dir_watcher.py:__init__():211] watching files in: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240320_160031-bl23oj3z/files
2024-03-20 16:00:32,418 INFO    SenderThread:785107 [sender.py:_start_run_threads():1136] run started: bl23oj3z with start time 1710946831.905819
2024-03-20 16:00:32,428 DEBUG   HandlerThread:785107 [handler.py:handle_request():146] handle_request: check_version
2024-03-20 16:00:32,428 DEBUG   SenderThread:785107 [sender.py:send_request():409] send_request: check_version
2024-03-20 16:00:32,625 DEBUG   HandlerThread:785107 [handler.py:handle_request():146] handle_request: run_start
2024-03-20 16:00:32,632 DEBUG   HandlerThread:785107 [system_info.py:__init__():27] System info init
2024-03-20 16:00:32,632 DEBUG   HandlerThread:785107 [system_info.py:__init__():42] System info init done
2024-03-20 16:00:32,633 INFO    HandlerThread:785107 [system_monitor.py:start():194] Starting system monitor
2024-03-20 16:00:32,633 INFO    SystemMonitor:785107 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-20 16:00:32,633 INFO    HandlerThread:785107 [system_monitor.py:probe():214] Collecting system info
2024-03-20 16:00:32,633 INFO    SystemMonitor:785107 [interfaces.py:start():190] Started cpu monitoring
2024-03-20 16:00:32,634 INFO    SystemMonitor:785107 [interfaces.py:start():190] Started disk monitoring
2024-03-20 16:00:32,635 INFO    SystemMonitor:785107 [interfaces.py:start():190] Started gpu monitoring
2024-03-20 16:00:32,635 INFO    SystemMonitor:785107 [interfaces.py:start():190] Started memory monitoring
2024-03-20 16:00:32,635 INFO    SystemMonitor:785107 [interfaces.py:start():190] Started network monitoring
2024-03-20 16:00:32,664 DEBUG   HandlerThread:785107 [system_info.py:probe():151] Probing system
2024-03-20 16:00:32,666 DEBUG   HandlerThread:785107 [system_info.py:_probe_git():136] Probing git
2024-03-20 16:00:32,678 DEBUG   HandlerThread:785107 [system_info.py:_probe_git():144] Probing git done
2024-03-20 16:00:32,678 DEBUG   HandlerThread:785107 [system_info.py:probe():199] Probing system done
