2024-04-18 18:43:45,365 INFO    StreamThr :154731 [internal.py:wandb_internal():86] W&B internal server running at pid: 154731, started at: 2024-04-18 18:43:45.364811
2024-04-18 18:43:45,365 DEBUG   HandlerThread:154731 [handler.py:handle_request():146] handle_request: status
2024-04-18 18:43:45,374 INFO    WriterThread:154731 [datastore.py:open_for_write():87] open: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_184345-4akiask3/run-4akiask3.wandb
2024-04-18 18:43:45,375 DEBUG   SenderThread:154731 [sender.py:send():382] send: header
2024-04-18 18:43:45,385 DEBUG   SenderThread:154731 [sender.py:send():382] send: run
2024-04-18 18:43:45,898 INFO    SenderThread:154731 [dir_watcher.py:__init__():211] watching files in: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_184345-4akiask3/files
2024-04-18 18:43:45,898 INFO    SenderThread:154731 [sender.py:_start_run_threads():1136] run started: 4akiask3 with start time 1713458625.365398
2024-04-18 18:43:45,918 DEBUG   HandlerThread:154731 [handler.py:handle_request():146] handle_request: check_version
2024-04-18 18:43:45,918 DEBUG   SenderThread:154731 [sender.py:send_request():409] send_request: check_version
2024-04-18 18:43:46,191 DEBUG   HandlerThread:154731 [handler.py:handle_request():146] handle_request: run_start
2024-04-18 18:43:46,200 DEBUG   HandlerThread:154731 [system_info.py:__init__():27] System info init
2024-04-18 18:43:46,200 DEBUG   HandlerThread:154731 [system_info.py:__init__():42] System info init done
2024-04-18 18:43:46,200 INFO    HandlerThread:154731 [system_monitor.py:start():194] Starting system monitor
2024-04-18 18:43:46,200 INFO    SystemMonitor:154731 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-18 18:43:46,200 INFO    HandlerThread:154731 [system_monitor.py:probe():214] Collecting system info
2024-04-18 18:43:46,201 INFO    SystemMonitor:154731 [interfaces.py:start():190] Started cpu monitoring
2024-04-18 18:43:46,201 INFO    SystemMonitor:154731 [interfaces.py:start():190] Started disk monitoring
2024-04-18 18:43:46,202 INFO    SystemMonitor:154731 [interfaces.py:start():190] Started gpu monitoring
2024-04-18 18:43:46,202 INFO    SystemMonitor:154731 [interfaces.py:start():190] Started memory monitoring
2024-04-18 18:43:46,203 INFO    SystemMonitor:154731 [interfaces.py:start():190] Started network monitoring
2024-04-18 18:43:46,228 DEBUG   HandlerThread:154731 [system_info.py:probe():151] Probing system
2024-04-18 18:43:46,231 DEBUG   HandlerThread:154731 [system_info.py:_probe_git():136] Probing git
2024-04-18 18:43:46,242 DEBUG   HandlerThread:154731 [system_info.py:_probe_git():144] Probing git done
2024-04-18 18:43:46,242 DEBUG   HandlerThread:154731 [system_info.py:probe():199] Probing system done
