2024-02-14 18:39:37,498 INFO    StreamThr :31157 [internal.py:wandb_internal():86] W&B internal server running at pid: 31157, started at: 2024-02-14 18:39:37.498105
2024-02-14 18:39:37,499 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: status
2024-02-14 18:39:37,505 INFO    WriterThread:31157 [datastore.py:open_for_write():87] open: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240214_183937-qkzmex4z/run-qkzmex4z.wandb
2024-02-14 18:39:37,505 DEBUG   SenderThread:31157 [sender.py:send():382] send: header
2024-02-14 18:39:37,513 DEBUG   SenderThread:31157 [sender.py:send():382] send: run
2024-02-14 18:39:37,933 INFO    SenderThread:31157 [dir_watcher.py:__init__():211] watching files in: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240214_183937-qkzmex4z/files
2024-02-14 18:39:37,933 INFO    SenderThread:31157 [sender.py:_start_run_threads():1136] run started: qkzmex4z with start time 1707932377.498144
2024-02-14 18:39:37,941 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: check_version
2024-02-14 18:39:37,942 DEBUG   SenderThread:31157 [sender.py:send_request():409] send_request: check_version
2024-02-14 18:39:38,232 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: run_start
2024-02-14 18:39:38,239 DEBUG   HandlerThread:31157 [system_info.py:__init__():27] System info init
2024-02-14 18:39:38,239 DEBUG   HandlerThread:31157 [system_info.py:__init__():42] System info init done
2024-02-14 18:39:38,239 INFO    HandlerThread:31157 [system_monitor.py:start():194] Starting system monitor
2024-02-14 18:39:38,240 INFO    SystemMonitor:31157 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-14 18:39:38,240 INFO    HandlerThread:31157 [system_monitor.py:probe():214] Collecting system info
2024-02-14 18:39:38,240 INFO    SystemMonitor:31157 [interfaces.py:start():190] Started cpu monitoring
2024-02-14 18:39:38,240 INFO    SystemMonitor:31157 [interfaces.py:start():190] Started disk monitoring
2024-02-14 18:39:38,241 INFO    SystemMonitor:31157 [interfaces.py:start():190] Started gpu monitoring
2024-02-14 18:39:38,241 INFO    SystemMonitor:31157 [interfaces.py:start():190] Started memory monitoring
2024-02-14 18:39:38,241 INFO    SystemMonitor:31157 [interfaces.py:start():190] Started network monitoring
2024-02-14 18:39:38,250 DEBUG   HandlerThread:31157 [system_info.py:probe():151] Probing system
2024-02-14 18:39:38,253 DEBUG   HandlerThread:31157 [system_info.py:_probe_git():136] Probing git
2024-02-14 18:39:38,265 DEBUG   HandlerThread:31157 [system_info.py:_probe_git():144] Probing git done
2024-02-14 18:39:38,265 DEBUG   HandlerThread:31157 [system_info.py:probe():199] Probing system done
2024-02-14 18:39:38,265 DEBUG   HandlerThread:31157 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-94-generic-x86_64-with-glibc2.31', 'python': '3.11.7', 'heartbeatAt': '2024-02-14T17:39:38.250989', 'startedAt': '2024-02-14T17:39:37.486821', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/train.py', 'codePathLocal': 'Kod/train.py', 'codePath': 'Kod/train.py', 'git': {'remote': 'https://github.com/marcin-jankowskii/noisy_labels.git', 'commit': '64b814642f736d9994a0f740704dc82c84f65cac'}, 'email': 'marcinjankowskirep@gmail.com', 'root': '/media/cal314-1/9E044F59044F3415/Marcin/noisy_labels', 'host': 'cal3141-X570S-AERO-G', 'username': 'cal314-1', 'executable': '/home/cal314-1/miniconda3/envs/marcinv2/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2.3626249999999995, 'min': 2200.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.656, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.8, 'min': 2200.0, 'max': 3400.0}], 'disk': {'/': {'total': 425.5165710449219, 'used': 175.58258056640625}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 125.7255744934082}}
2024-02-14 18:39:38,265 INFO    HandlerThread:31157 [system_monitor.py:probe():224] Finished collecting system info
2024-02-14 18:39:38,265 INFO    HandlerThread:31157 [system_monitor.py:probe():227] Publishing system info
2024-02-14 18:39:38,265 DEBUG   HandlerThread:31157 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-14 18:39:38,934 INFO    Thread-13 :31157 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240214_183937-qkzmex4z/files/conda-environment.yaml
2024-02-14 18:39:40,206 DEBUG   HandlerThread:31157 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-14 18:39:40,208 INFO    HandlerThread:31157 [system_monitor.py:probe():229] Finished publishing system info
2024-02-14 18:39:40,213 DEBUG   SenderThread:31157 [sender.py:send():382] send: files
2024-02-14 18:39:40,213 INFO    SenderThread:31157 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-14 18:39:40,225 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: python_packages
2024-02-14 18:39:40,225 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 18:39:40,226 DEBUG   SenderThread:31157 [sender.py:send_request():409] send_request: python_packages
2024-02-14 18:39:40,226 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 18:39:40,227 DEBUG   SenderThread:31157 [sender.py:send_request():409] send_request: stop_status
2024-02-14 18:39:40,513 DEBUG   SenderThread:31157 [sender.py:send():382] send: telemetry
2024-02-14 18:39:40,513 DEBUG   SenderThread:31157 [sender.py:send():382] send: telemetry
2024-02-14 18:39:40,513 DEBUG   SenderThread:31157 [sender.py:send():382] send: run
2024-02-14 18:39:40,704 INFO    SenderThread:31157 [sender.py:send_run():1010] updated run: qkzmex4z
2024-02-14 18:39:40,794 INFO    wandb-upload_0:31157 [upload_job.py:push():131] Uploaded file /tmp/tmpj78tqoikwandb/hw1c3zzo-wandb-metadata.json
2024-02-14 18:39:40,935 INFO    Thread-13 :31157 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240214_183937-qkzmex4z/files/config.yaml
2024-02-14 18:39:40,935 INFO    Thread-13 :31157 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240214_183937-qkzmex4z/files/conda-environment.yaml
2024-02-14 18:39:40,935 INFO    Thread-13 :31157 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240214_183937-qkzmex4z/files/wandb-metadata.json
2024-02-14 18:39:40,935 INFO    Thread-13 :31157 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240214_183937-qkzmex4z/files/output.log
2024-02-14 18:39:40,935 INFO    Thread-13 :31157 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240214_183937-qkzmex4z/files/requirements.txt
2024-02-14 18:39:42,706 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 18:39:42,936 INFO    Thread-13 :31157 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240214_183937-qkzmex4z/files/output.log
2024-02-14 18:39:47,706 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 18:39:52,706 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 18:39:55,226 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 18:39:55,226 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 18:39:55,226 DEBUG   SenderThread:31157 [sender.py:send_request():409] send_request: stop_status
2024-02-14 18:39:58,493 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 18:40:03,493 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 18:40:08,496 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 18:40:08,955 INFO    Thread-13 :31157 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240214_183937-qkzmex4z/files/config.yaml
2024-02-14 18:40:10,226 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 18:40:10,226 DEBUG   SenderThread:31157 [sender.py:send_request():409] send_request: stop_status
2024-02-14 18:40:10,270 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 18:40:13,375 DEBUG   SenderThread:31157 [sender.py:send():382] send: exit
2024-02-14 18:40:13,375 INFO    SenderThread:31157 [sender.py:send_exit():589] handling exit code: 255
2024-02-14 18:40:13,375 INFO    SenderThread:31157 [sender.py:send_exit():591] handling runtime: 35
2024-02-14 18:40:13,376 INFO    SenderThread:31157 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-14 18:40:13,377 INFO    SenderThread:31157 [sender.py:send_exit():597] send defer
2024-02-14 18:40:13,377 DEBUG   HandlerThread:31157 [handler.py:handle_request():146] handle_request: defer
2024-02-14 18:40:13,377 INFO    HandlerThread:31157 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-14 18:40:13,377 DEBUG   SenderThread:31157 [sender.py:send_request():409] send_request: defer
2024-02-14 18:40:13,377 INFO    SenderThread:31157 [sender.py:send_request_defer():613] handle sender defer: 0
