2024-01-19 16:06:31,736 INFO    StreamThr :290049 [internal.py:wandb_internal():86] W&B internal server running at pid: 290049, started at: 2024-01-19 16:06:31.735404
2024-01-19 16:06:31,736 DEBUG   HandlerThread:290049 [handler.py:handle_request():146] handle_request: status
2024-01-19 16:06:31,742 INFO    WriterThread:290049 [datastore.py:open_for_write():85] open: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240119_160631-n52fuqoa/run-n52fuqoa.wandb
2024-01-19 16:06:31,742 DEBUG   SenderThread:290049 [sender.py:send():382] send: header
2024-01-19 16:06:31,749 DEBUG   SenderThread:290049 [sender.py:send():382] send: run
2024-01-19 16:06:32,377 INFO    SenderThread:290049 [dir_watcher.py:__init__():211] watching files in: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/wandb/run-20240119_160631-n52fuqoa/files
2024-01-19 16:06:32,377 INFO    SenderThread:290049 [sender.py:_start_run_threads():1136] run started: n52fuqoa with start time 1705676791.735445
2024-01-19 16:06:32,386 DEBUG   HandlerThread:290049 [handler.py:handle_request():146] handle_request: check_version
2024-01-19 16:06:32,386 DEBUG   SenderThread:290049 [sender.py:send_request():409] send_request: check_version
2024-01-19 16:06:32,634 DEBUG   HandlerThread:290049 [handler.py:handle_request():146] handle_request: run_start
2024-01-19 16:06:32,641 DEBUG   HandlerThread:290049 [system_info.py:__init__():32] System info init
2024-01-19 16:06:32,641 DEBUG   HandlerThread:290049 [system_info.py:__init__():47] System info init done
2024-01-19 16:06:32,641 INFO    HandlerThread:290049 [system_monitor.py:start():194] Starting system monitor
2024-01-19 16:06:32,641 INFO    SystemMonitor:290049 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-19 16:06:32,641 INFO    HandlerThread:290049 [system_monitor.py:probe():214] Collecting system info
2024-01-19 16:06:32,642 INFO    SystemMonitor:290049 [interfaces.py:start():190] Started cpu monitoring
2024-01-19 16:06:32,642 INFO    SystemMonitor:290049 [interfaces.py:start():190] Started disk monitoring
2024-01-19 16:06:32,643 INFO    SystemMonitor:290049 [interfaces.py:start():190] Started gpu monitoring
2024-01-19 16:06:32,643 INFO    SystemMonitor:290049 [interfaces.py:start():190] Started memory monitoring
2024-01-19 16:06:32,644 INFO    SystemMonitor:290049 [interfaces.py:start():190] Started network monitoring
2024-01-19 16:06:32,669 DEBUG   HandlerThread:290049 [system_info.py:probe():196] Probing system
2024-01-19 16:06:32,672 DEBUG   HandlerThread:290049 [system_info.py:_probe_git():181] Probing git
