2024-04-16 00:05:00,538 INFO    StreamThr :76669 [internal.py:wandb_internal():86] W&B internal server running at pid: 76669, started at: 2024-04-16 00:05:00.537439
2024-04-16 00:05:00,539 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status
2024-04-16 00:05:00,553 INFO    WriterThread:76669 [datastore.py:open_for_write():87] open: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240416_000500-lejdef3e/run-lejdef3e.wandb
2024-04-16 00:05:00,554 DEBUG   SenderThread:76669 [sender.py:send():382] send: header
2024-04-16 00:05:00,566 DEBUG   SenderThread:76669 [sender.py:send():382] send: run
2024-04-16 00:05:00,967 INFO    SenderThread:76669 [dir_watcher.py:__init__():211] watching files in: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240416_000500-lejdef3e/files
2024-04-16 00:05:00,967 INFO    SenderThread:76669 [sender.py:_start_run_threads():1136] run started: lejdef3e with start time 1713218700.538905
2024-04-16 00:05:00,987 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: check_version
2024-04-16 00:05:00,988 DEBUG   SenderThread:76669 [sender.py:send_request():409] send_request: check_version
2024-04-16 00:05:01,118 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: run_start
2024-04-16 00:05:01,126 DEBUG   HandlerThread:76669 [system_info.py:__init__():27] System info init
2024-04-16 00:05:01,126 DEBUG   HandlerThread:76669 [system_info.py:__init__():42] System info init done
2024-04-16 00:05:01,126 INFO    HandlerThread:76669 [system_monitor.py:start():194] Starting system monitor
2024-04-16 00:05:01,127 INFO    SystemMonitor:76669 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-16 00:05:01,127 INFO    HandlerThread:76669 [system_monitor.py:probe():214] Collecting system info
2024-04-16 00:05:01,128 INFO    SystemMonitor:76669 [interfaces.py:start():190] Started cpu monitoring
2024-04-16 00:05:01,128 INFO    SystemMonitor:76669 [interfaces.py:start():190] Started disk monitoring
2024-04-16 00:05:01,129 INFO    SystemMonitor:76669 [interfaces.py:start():190] Started gpu monitoring
2024-04-16 00:05:01,129 INFO    SystemMonitor:76669 [interfaces.py:start():190] Started memory monitoring
2024-04-16 00:05:01,130 INFO    SystemMonitor:76669 [interfaces.py:start():190] Started network monitoring
2024-04-16 00:05:01,137 DEBUG   HandlerThread:76669 [system_info.py:probe():151] Probing system
2024-04-16 00:05:01,140 DEBUG   HandlerThread:76669 [system_info.py:_probe_git():136] Probing git
2024-04-16 00:05:01,153 DEBUG   HandlerThread:76669 [system_info.py:_probe_git():144] Probing git done
2024-04-16 00:05:01,153 DEBUG   HandlerThread:76669 [system_info.py:probe():199] Probing system done
2024-04-16 00:05:01,153 DEBUG   HandlerThread:76669 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-102-generic-x86_64-with-glibc2.31', 'python': '3.11.7', 'heartbeatAt': '2024-04-15T22:05:01.138001', 'startedAt': '2024-04-15T22:05:00.519122', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/inference.py', 'codePathLocal': 'inference.py', 'codePath': 'Kod/inference.py', 'git': {'remote': 'https://github.com/marcin-jankowskii/noisy_labels.git', 'commit': '12c32ed30932bd55258d559efa6d0716910be5fb'}, 'email': 'marcinjankowskirep@gmail.com', 'root': '/media/cal314-1/9E044F59044F3415/Marcin/noisy_labels', 'host': 'cal3141-X570S-AERO-G', 'username': 'cal314-1', 'executable': '/home/cal314-1/miniconda3/envs/marcinv2/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2.5266874999999995, 'min': 2200.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.8, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 3.301, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 3.021, 'min': 2200.0, 'max': 3400.0}, {'current': 3.491, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.8, 'min': 2200.0, 'max': 3400.0}, {'current': 3.662, 'min': 2200.0, 'max': 3400.0}, {'current': 3.238, 'min': 2200.0, 'max': 3400.0}, {'current': 2.8, 'min': 2200.0, 'max': 3400.0}, {'current': 2.8, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}], 'disk': {'/': {'total': 425.5165710449219, 'used': 389.5512351989746}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 125.72557830810547}}
2024-04-16 00:05:01,153 INFO    HandlerThread:76669 [system_monitor.py:probe():224] Finished collecting system info
2024-04-16 00:05:01,153 INFO    HandlerThread:76669 [system_monitor.py:probe():227] Publishing system info
2024-04-16 00:05:01,153 DEBUG   HandlerThread:76669 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-04-16 00:05:01,968 INFO    Thread-13 :76669 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240416_000500-lejdef3e/files/conda-environment.yaml
2024-04-16 00:05:04,646 DEBUG   HandlerThread:76669 [system_info.py:_save_conda():220] Saving conda packages done
2024-04-16 00:05:04,646 INFO    HandlerThread:76669 [system_monitor.py:probe():229] Finished publishing system info
2024-04-16 00:05:04,689 DEBUG   SenderThread:76669 [sender.py:send():382] send: files
2024-04-16 00:05:04,689 INFO    SenderThread:76669 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-04-16 00:05:04,696 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: python_packages
2024-04-16 00:05:04,697 DEBUG   SenderThread:76669 [sender.py:send_request():409] send_request: python_packages
2024-04-16 00:05:04,697 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 00:05:04,697 DEBUG   SenderThread:76669 [sender.py:send_request():409] send_request: stop_status
2024-04-16 00:05:04,699 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 00:05:04,969 INFO    Thread-13 :76669 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240416_000500-lejdef3e/files/conda-environment.yaml
2024-04-16 00:05:04,970 INFO    Thread-13 :76669 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240416_000500-lejdef3e/files/requirements.txt
2024-04-16 00:05:04,970 INFO    Thread-13 :76669 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240416_000500-lejdef3e/files/wandb-metadata.json
2024-04-16 00:05:05,355 DEBUG   SenderThread:76669 [sender.py:send():382] send: telemetry
2024-04-16 00:05:05,356 DEBUG   SenderThread:76669 [sender.py:send():382] send: telemetry
2024-04-16 00:05:05,356 DEBUG   SenderThread:76669 [sender.py:send():382] send: run
2024-04-16 00:05:05,539 INFO    SenderThread:76669 [sender.py:send_run():1010] updated run: lejdef3e
2024-04-16 00:05:05,576 INFO    wandb-upload_0:76669 [upload_job.py:push():131] Uploaded file /tmp/tmp4llzjl_5wandb/fs3wk533-wandb-metadata.json
2024-04-16 00:05:05,970 INFO    Thread-13 :76669 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240416_000500-lejdef3e/files/config.yaml
2024-04-16 00:05:05,970 INFO    Thread-13 :76669 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240416_000500-lejdef3e/files/output.log
2024-04-16 00:05:06,540 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:05:07,972 INFO    Thread-13 :76669 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240416_000500-lejdef3e/files/output.log
2024-04-16 00:05:11,541 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:05:16,542 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:05:19,697 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 00:05:19,697 DEBUG   SenderThread:76669 [sender.py:send_request():409] send_request: stop_status
2024-04-16 00:05:19,698 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 00:05:21,875 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:05:26,875 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:05:31,878 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:05:32,993 INFO    Thread-13 :76669 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240416_000500-lejdef3e/files/config.yaml
2024-04-16 00:05:34,721 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 00:05:34,721 DEBUG   SenderThread:76669 [sender.py:send_request():409] send_request: stop_status
2024-04-16 00:05:34,766 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 00:05:37,896 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:05:42,897 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:05:47,897 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:05:49,703 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 00:05:49,708 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 00:05:49,708 DEBUG   SenderThread:76669 [sender.py:send_request():409] send_request: stop_status
2024-04-16 00:05:53,878 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:05:58,879 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:06:01,130 DEBUG   SystemMonitor:76669 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-16 00:06:01,131 DEBUG   SenderThread:76669 [sender.py:send():382] send: stats
2024-04-16 00:06:04,131 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:06:04,703 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 00:06:04,708 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 00:06:04,709 DEBUG   SenderThread:76669 [sender.py:send_request():409] send_request: stop_status
2024-04-16 00:06:09,872 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:06:14,872 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:06:19,713 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 00:06:19,765 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 00:06:19,765 DEBUG   SenderThread:76669 [sender.py:send_request():409] send_request: stop_status
2024-04-16 00:06:19,955 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:06:24,956 DEBUG   HandlerThread:76669 [handler.py:handle_request():146] handle_request: status_report
