2024-04-18 20:05:47,661 INFO    StreamThr :158927 [internal.py:wandb_internal():86] W&B internal server running at pid: 158927, started at: 2024-04-18 20:05:47.660986
2024-04-18 20:05:47,662 DEBUG   HandlerThread:158927 [handler.py:handle_request():146] handle_request: status
2024-04-18 20:05:47,671 INFO    WriterThread:158927 [datastore.py:open_for_write():87] open: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_200547-g577cwmj/run-g577cwmj.wandb
2024-04-18 20:05:47,671 DEBUG   SenderThread:158927 [sender.py:send():382] send: header
2024-04-18 20:05:47,682 DEBUG   SenderThread:158927 [sender.py:send():382] send: run
2024-04-18 20:05:48,275 INFO    SenderThread:158927 [dir_watcher.py:__init__():211] watching files in: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_200547-g577cwmj/files
2024-04-18 20:05:48,275 INFO    SenderThread:158927 [sender.py:_start_run_threads():1136] run started: g577cwmj with start time 1713463547.66162
2024-04-18 20:05:48,296 DEBUG   HandlerThread:158927 [handler.py:handle_request():146] handle_request: check_version
2024-04-18 20:05:48,296 DEBUG   SenderThread:158927 [sender.py:send_request():409] send_request: check_version
2024-04-18 20:05:48,451 DEBUG   HandlerThread:158927 [handler.py:handle_request():146] handle_request: run_start
2024-04-18 20:05:48,459 DEBUG   HandlerThread:158927 [system_info.py:__init__():27] System info init
2024-04-18 20:05:48,459 DEBUG   HandlerThread:158927 [system_info.py:__init__():42] System info init done
2024-04-18 20:05:48,459 INFO    HandlerThread:158927 [system_monitor.py:start():194] Starting system monitor
2024-04-18 20:05:48,459 INFO    SystemMonitor:158927 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-18 20:05:48,460 INFO    HandlerThread:158927 [system_monitor.py:probe():214] Collecting system info
2024-04-18 20:05:48,460 INFO    SystemMonitor:158927 [interfaces.py:start():190] Started cpu monitoring
2024-04-18 20:05:48,461 INFO    SystemMonitor:158927 [interfaces.py:start():190] Started disk monitoring
2024-04-18 20:05:48,461 INFO    SystemMonitor:158927 [interfaces.py:start():190] Started gpu monitoring
2024-04-18 20:05:48,462 INFO    SystemMonitor:158927 [interfaces.py:start():190] Started memory monitoring
2024-04-18 20:05:48,462 INFO    SystemMonitor:158927 [interfaces.py:start():190] Started network monitoring
2024-04-18 20:05:48,508 DEBUG   HandlerThread:158927 [system_info.py:probe():151] Probing system
2024-04-18 20:05:48,512 DEBUG   HandlerThread:158927 [system_info.py:_probe_git():136] Probing git
2024-04-18 20:05:48,523 DEBUG   HandlerThread:158927 [system_info.py:_probe_git():144] Probing git done
2024-04-18 20:05:48,523 DEBUG   HandlerThread:158927 [system_info.py:probe():199] Probing system done
