2024-04-18 14:17:25,430 INFO    StreamThr :152209 [internal.py:wandb_internal():86] W&B internal server running at pid: 152209, started at: 2024-04-18 14:17:25.429596
2024-04-18 14:17:25,431 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: status
2024-04-18 14:17:25,436 INFO    WriterThread:152209 [datastore.py:open_for_write():87] open: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_141725-f3eil67d/run-f3eil67d.wandb
2024-04-18 14:17:25,437 DEBUG   SenderThread:152209 [sender.py:send():382] send: header
2024-04-18 14:17:25,443 DEBUG   SenderThread:152209 [sender.py:send():382] send: run
2024-04-18 14:17:26,082 INFO    SenderThread:152209 [dir_watcher.py:__init__():211] watching files in: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_141725-f3eil67d/files
2024-04-18 14:17:26,083 INFO    SenderThread:152209 [sender.py:_start_run_threads():1136] run started: f3eil67d with start time 1713442645.429592
2024-04-18 14:17:26,092 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: check_version
2024-04-18 14:17:26,092 DEBUG   SenderThread:152209 [sender.py:send_request():409] send_request: check_version
2024-04-18 14:17:26,324 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: run_start
2024-04-18 14:17:26,351 DEBUG   HandlerThread:152209 [system_info.py:__init__():27] System info init
2024-04-18 14:17:26,351 DEBUG   HandlerThread:152209 [system_info.py:__init__():42] System info init done
2024-04-18 14:17:26,351 INFO    HandlerThread:152209 [system_monitor.py:start():194] Starting system monitor
2024-04-18 14:17:26,351 INFO    SystemMonitor:152209 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-18 14:17:26,351 INFO    HandlerThread:152209 [system_monitor.py:probe():214] Collecting system info
2024-04-18 14:17:26,352 INFO    SystemMonitor:152209 [interfaces.py:start():190] Started cpu monitoring
2024-04-18 14:17:26,352 INFO    SystemMonitor:152209 [interfaces.py:start():190] Started disk monitoring
2024-04-18 14:17:26,352 INFO    SystemMonitor:152209 [interfaces.py:start():190] Started gpu monitoring
2024-04-18 14:17:26,353 INFO    SystemMonitor:152209 [interfaces.py:start():190] Started memory monitoring
2024-04-18 14:17:26,353 INFO    SystemMonitor:152209 [interfaces.py:start():190] Started network monitoring
2024-04-18 14:17:26,395 DEBUG   HandlerThread:152209 [system_info.py:probe():151] Probing system
2024-04-18 14:17:26,399 DEBUG   HandlerThread:152209 [system_info.py:_probe_git():136] Probing git
2024-04-18 14:17:26,410 DEBUG   HandlerThread:152209 [system_info.py:_probe_git():144] Probing git done
2024-04-18 14:17:26,410 DEBUG   HandlerThread:152209 [system_info.py:probe():199] Probing system done
2024-04-18 14:17:26,410 DEBUG   HandlerThread:152209 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-102-generic-x86_64-with-glibc2.31', 'python': '3.11.7', 'heartbeatAt': '2024-04-18T12:17:26.396075', 'startedAt': '2024-04-18T12:17:25.418970', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/train.py', 'codePathLocal': 'train.py', 'codePath': 'Kod/train.py', 'git': {'remote': 'https://github.com/marcin-jankowskii/noisy_labels.git', 'commit': '12c32ed30932bd55258d559efa6d0716910be5fb'}, 'email': 'marcinjankowskirep@gmail.com', 'root': '/media/cal314-1/9E044F59044F3415/Marcin/noisy_labels', 'host': 'cal3141-X570S-AERO-G', 'username': 'cal314-1', 'executable': '/home/cal314-1/miniconda3/envs/marcinv2/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2.3524375, 'min': 2200.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 3.629, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}], 'disk': {'/': {'total': 425.5165710449219, 'used': 391.9302406311035}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 125.72557830810547}}
2024-04-18 14:17:26,410 INFO    HandlerThread:152209 [system_monitor.py:probe():224] Finished collecting system info
2024-04-18 14:17:26,410 INFO    HandlerThread:152209 [system_monitor.py:probe():227] Publishing system info
2024-04-18 14:17:26,410 DEBUG   HandlerThread:152209 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-04-18 14:17:27,084 INFO    Thread-13 :152209 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_141725-f3eil67d/files/conda-environment.yaml
2024-04-18 14:17:29,267 DEBUG   HandlerThread:152209 [system_info.py:_save_conda():220] Saving conda packages done
2024-04-18 14:17:29,267 INFO    HandlerThread:152209 [system_monitor.py:probe():229] Finished publishing system info
2024-04-18 14:17:29,269 DEBUG   SenderThread:152209 [sender.py:send():382] send: files
2024-04-18 14:17:29,269 INFO    SenderThread:152209 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-04-18 14:17:29,273 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: python_packages
2024-04-18 14:17:29,273 DEBUG   SenderThread:152209 [sender.py:send_request():409] send_request: python_packages
2024-04-18 14:17:29,273 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: stop_status
2024-04-18 14:17:29,273 DEBUG   SenderThread:152209 [sender.py:send_request():409] send_request: stop_status
2024-04-18 14:17:29,275 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-18 14:17:29,525 DEBUG   SenderThread:152209 [sender.py:send():382] send: telemetry
2024-04-18 14:17:30,031 DEBUG   SenderThread:152209 [sender.py:send():382] send: telemetry
2024-04-18 14:17:30,075 DEBUG   SenderThread:152209 [sender.py:send():382] send: run
2024-04-18 14:17:30,085 INFO    Thread-13 :152209 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_141725-f3eil67d/files/conda-environment.yaml
2024-04-18 14:17:30,085 INFO    Thread-13 :152209 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_141725-f3eil67d/files/config.yaml
2024-04-18 14:17:30,085 INFO    Thread-13 :152209 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_141725-f3eil67d/files/wandb-metadata.json
2024-04-18 14:17:30,085 INFO    Thread-13 :152209 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_141725-f3eil67d/files/requirements.txt
2024-04-18 14:17:30,276 INFO    wandb-upload_0:152209 [upload_job.py:push():131] Uploaded file /tmp/tmprdnww6afwandb/3arefs8b-wandb-metadata.json
2024-04-18 14:17:30,278 INFO    SenderThread:152209 [sender.py:send_run():1010] updated run: f3eil67d
2024-04-18 14:17:31,085 INFO    Thread-13 :152209 [dir_watcher.py:_on_file_created():271] file/dir created: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_141725-f3eil67d/files/output.log
2024-04-18 14:17:31,278 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 14:17:33,086 INFO    Thread-13 :152209 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_141725-f3eil67d/files/output.log
2024-04-18 14:17:36,280 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 14:17:41,280 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 14:17:44,273 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: stop_status
2024-04-18 14:17:44,273 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-18 14:17:44,273 DEBUG   SenderThread:152209 [sender.py:send_request():409] send_request: stop_status
2024-04-18 14:17:46,613 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 14:17:51,613 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 14:17:56,616 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 14:17:57,100 INFO    Thread-13 :152209 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_141725-f3eil67d/files/config.yaml
2024-04-18 14:17:59,273 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: stop_status
2024-04-18 14:17:59,273 DEBUG   SenderThread:152209 [sender.py:send_request():409] send_request: stop_status
2024-04-18 14:17:59,314 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-18 14:18:02,442 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 14:18:07,106 INFO    Thread-13 :152209 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240418_141725-f3eil67d/files/output.log
2024-04-18 14:18:07,415 DEBUG   SenderThread:152209 [sender.py:send():382] send: exit
2024-04-18 14:18:07,415 INFO    SenderThread:152209 [sender.py:send_exit():589] handling exit code: 1
2024-04-18 14:18:07,416 INFO    SenderThread:152209 [sender.py:send_exit():591] handling runtime: 41
2024-04-18 14:18:07,416 INFO    SenderThread:152209 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-04-18 14:18:07,416 INFO    SenderThread:152209 [sender.py:send_exit():597] send defer
2024-04-18 14:18:07,416 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: defer
2024-04-18 14:18:07,416 INFO    HandlerThread:152209 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-18 14:18:07,416 DEBUG   SenderThread:152209 [sender.py:send_request():409] send_request: defer
2024-04-18 14:18:07,416 INFO    SenderThread:152209 [sender.py:send_request_defer():613] handle sender defer: 0
2024-04-18 14:18:07,416 INFO    SenderThread:152209 [sender.py:transition_state():617] send defer: 1
2024-04-18 14:18:07,417 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: defer
2024-04-18 14:18:07,417 INFO    HandlerThread:152209 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-18 14:18:07,417 DEBUG   SenderThread:152209 [sender.py:send_request():409] send_request: defer
2024-04-18 14:18:07,417 INFO    SenderThread:152209 [sender.py:send_request_defer():613] handle sender defer: 1
2024-04-18 14:18:07,417 INFO    SenderThread:152209 [sender.py:transition_state():617] send defer: 2
2024-04-18 14:18:07,417 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: defer
2024-04-18 14:18:07,417 INFO    HandlerThread:152209 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-18 14:18:07,417 INFO    HandlerThread:152209 [system_monitor.py:finish():203] Stopping system monitor
2024-04-18 14:18:07,417 DEBUG   SystemMonitor:152209 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-18 14:18:07,417 DEBUG   SystemMonitor:152209 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-18 14:18:07,417 INFO    HandlerThread:152209 [interfaces.py:finish():202] Joined cpu monitor
2024-04-18 14:18:07,417 DEBUG   SystemMonitor:152209 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-18 14:18:07,417 INFO    HandlerThread:152209 [interfaces.py:finish():202] Joined disk monitor
2024-04-18 14:18:07,454 INFO    HandlerThread:152209 [interfaces.py:finish():202] Joined gpu monitor
2024-04-18 14:18:07,454 INFO    HandlerThread:152209 [interfaces.py:finish():202] Joined memory monitor
2024-04-18 14:18:07,454 INFO    HandlerThread:152209 [interfaces.py:finish():202] Joined network monitor
2024-04-18 14:18:07,454 DEBUG   SenderThread:152209 [sender.py:send_request():409] send_request: defer
2024-04-18 14:18:07,454 INFO    SenderThread:152209 [sender.py:send_request_defer():613] handle sender defer: 2
2024-04-18 14:18:07,454 INFO    SenderThread:152209 [sender.py:transition_state():617] send defer: 3
2024-04-18 14:18:07,454 DEBUG   SenderThread:152209 [sender.py:send():382] send: stats
2024-04-18 14:18:07,454 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: defer
2024-04-18 14:18:07,455 INFO    HandlerThread:152209 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-18 14:18:07,455 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 14:18:07,455 DEBUG   SenderThread:152209 [sender.py:send_request():409] send_request: defer
2024-04-18 14:18:07,455 INFO    SenderThread:152209 [sender.py:send_request_defer():613] handle sender defer: 3
2024-04-18 14:18:07,455 INFO    SenderThread:152209 [sender.py:transition_state():617] send defer: 4
2024-04-18 14:18:07,455 DEBUG   HandlerThread:152209 [handler.py:handle_request():146] handle_request: defer
2024-04-18 14:18:07,455 INFO    HandlerThread:152209 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-18 14:18:07,455 DEBUG   SenderThread:152209 [sender.py:send_request():409] send_request: defer
2024-04-18 14:18:07,455 INFO    SenderThread:152209 [sender.py:send_request_defer():613] handle sender defer: 4
