2024-03-20 16:02:17,970 INFO    StreamThr :785345 [internal.py:wandb_internal():86] W&B internal server running at pid: 785345, started at: 2024-03-20 16:02:17.969641
2024-03-20 16:02:17,971 DEBUG   HandlerThread:785345 [handler.py:handle_request():146] handle_request: status
2024-03-20 16:02:17,975 INFO    WriterThread:785345 [datastore.py:open_for_write():87] open: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240320_160217-2evpyecq/run-2evpyecq.wandb
2024-03-20 16:02:17,976 DEBUG   SenderThread:785345 [sender.py:send():382] send: header
2024-03-20 16:02:17,984 DEBUG   SenderThread:785345 [sender.py:send():382] send: run
2024-03-20 16:02:18,399 INFO    SenderThread:785345 [dir_watcher.py:__init__():211] watching files in: /media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/wandb/run-20240320_160217-2evpyecq/files
2024-03-20 16:02:18,399 INFO    SenderThread:785345 [sender.py:_start_run_threads():1136] run started: 2evpyecq with start time 1710946937.969569
2024-03-20 16:02:18,407 DEBUG   HandlerThread:785345 [handler.py:handle_request():146] handle_request: check_version
2024-03-20 16:02:18,407 DEBUG   SenderThread:785345 [sender.py:send_request():409] send_request: check_version
2024-03-20 16:02:18,535 DEBUG   HandlerThread:785345 [handler.py:handle_request():146] handle_request: run_start
2024-03-20 16:02:18,542 DEBUG   HandlerThread:785345 [system_info.py:__init__():27] System info init
2024-03-20 16:02:18,542 DEBUG   HandlerThread:785345 [system_info.py:__init__():42] System info init done
2024-03-20 16:02:18,542 INFO    HandlerThread:785345 [system_monitor.py:start():194] Starting system monitor
2024-03-20 16:02:18,542 INFO    SystemMonitor:785345 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-20 16:02:18,542 INFO    HandlerThread:785345 [system_monitor.py:probe():214] Collecting system info
2024-03-20 16:02:18,543 INFO    SystemMonitor:785345 [interfaces.py:start():190] Started cpu monitoring
2024-03-20 16:02:18,543 INFO    SystemMonitor:785345 [interfaces.py:start():190] Started disk monitoring
2024-03-20 16:02:18,544 INFO    SystemMonitor:785345 [interfaces.py:start():190] Started gpu monitoring
2024-03-20 16:02:18,544 INFO    SystemMonitor:785345 [interfaces.py:start():190] Started memory monitoring
2024-03-20 16:02:18,545 INFO    SystemMonitor:785345 [interfaces.py:start():190] Started network monitoring
2024-03-20 16:02:18,570 DEBUG   HandlerThread:785345 [system_info.py:probe():151] Probing system
2024-03-20 16:02:18,573 DEBUG   HandlerThread:785345 [system_info.py:_probe_git():136] Probing git
2024-03-20 16:02:18,584 DEBUG   HandlerThread:785345 [system_info.py:_probe_git():144] Probing git done
2024-03-20 16:02:18,584 DEBUG   HandlerThread:785345 [system_info.py:probe():199] Probing system done
2024-03-20 16:02:18,584 DEBUG   HandlerThread:785345 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-94-generic-x86_64-with-glibc2.31', 'python': '3.11.7', 'heartbeatAt': '2024-03-20T15:02:18.570765', 'startedAt': '2024-03-20T15:02:17.959110', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Kod/train.py', 'codePathLocal': 'train.py', 'codePath': 'Kod/train.py', 'git': {'remote': 'https://github.com/marcin-jankowskii/noisy_labels.git', 'commit': '12c32ed30932bd55258d559efa6d0716910be5fb'}, 'email': 'marcinjankowskirep@gmail.com', 'root': '/media/cal314-1/9E044F59044F3415/Marcin/noisy_labels', 'host': 'cal3141-X570S-AERO-G', 'username': 'cal314-1', 'executable': '/home/cal314-1/miniconda3/envs/marcinv2/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2.2563125, 'min': 2200.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 3.175, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 3.4, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.338, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}], 'disk': {'/': {'total': 425.5165710449219, 'used': 278.53065490722656}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 125.7255744934082}}
2024-03-20 16:02:18,584 INFO    HandlerThread:785345 [system_monitor.py:probe():224] Finished collecting system info
2024-03-20 16:02:18,584 INFO    HandlerThread:785345 [system_monitor.py:probe():227] Publishing system info
2024-03-20 16:02:18,584 DEBUG   HandlerThread:785345 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
